anchorTs,anchorDtUtc,episodes,meanSimilarity,bestThr,bestExpectedOverall,bestCoverage,avgSuggested,avgSuggestedIfConf
1764608623252,2025-12-01 17:03,200,0.978948,0.974,7.6437965,1.0,7.6437965,7.6437965
1764643298837,2025-12-02 02:41,200,0.9756605,0.9693,6.7820785,1.0,6.7820785,6.7820785
1764677974423,2025-12-02 12:19,200,0.9145194999999999,0.8969,6.294781,1.0,6.294781,5.3472170000000006
1764712650008,2025-12-02 21:57,200,0.9690604999999999,0.9634,6.9737625,1.0,6.9737625,6.9737625
1764747325593,2025-12-03 07:35,200,0.983244,0.9799,8.866527,1.0,8.866527,8.866527
1764782001179,2025-12-03 17:13,200,0.9813725,0.9769,6.0853695,1.0,6.0853695,6.0853695
1764816676764,2025-12-04 02:51,200,0.955921,0.9465,5.1704835000000005,1.0,5.1704835000000005,5.1704835000000005
1764851352349,2025-12-04 12:29,200,0.893383,0.8797,5.1601835000000005,1.0,5.1601835000000005,1.4518849999999999
1764886027934,2025-12-04 22:07,200,0.872456,0.8595,7.206131500000001,1.0,7.206131500000001,0.204031
1764920703520,2025-12-05 07:45,200,0.918434,0.9112,7.330782500000001,1.0,7.330782500000001,7.330782500000001
1764955379105,2025-12-05 17:22,200,0.9564345,0.9495,13.001594,1.0,13.001594,13.001594
1764990054690,2025-12-06 03:00,200,0.9764195000000001,0.9725,9.0815535,1.0,9.0815535,9.0815535
1765024730276,2025-12-06 12:38,200,0.976178,0.9716,6.7661525000000005,1.0,6.7661525000000005,6.7661525000000005
1765059405861,2025-12-06 22:16,200,0.9446235000000001,0.9348,5.179165,1.0,5.179165,5.179165
1765094081446,2025-12-07 07:54,200,0.8407335,0.8276,5.967547,1.0,5.967547,0.0
1765128757031,2025-12-07 17:32,200,0.789145,0.757,5.9460215,1.0,5.9460215,0.0
1765163432617,2025-12-08 03:10,200,0.9059585,0.8952,5.774256,1.0,5.774256,3.469647
1765198108202,2025-12-08 12:48,200,0.9504785000000001,0.9447,7.8533925,1.0,7.8533925,7.8533925
1765232783787,2025-12-08 22:26,200,0.906061,0.8952,6.9349940000000005,1.0,6.9349940000000005,4.448961499999999
1765267459373,2025-12-09 08:04,200,0.864701,0.8496,5.4336785,1.0,5.4336785,0.023807000000000002
1765302134958,2025-12-09 17:42,200,0.8902064999999999,0.8687,6.430967000000001,1.0,6.430967000000001,1.662805
1765336810543,2025-12-10 03:20,200,0.9415955000000001,0.9329,5.398533500000001,1.0,5.398533500000001,5.398533500000001
1765371486128,2025-12-10 12:58,200,0.9501725000000001,0.941,4.977354500000001,1.0,4.977354500000001,4.977354500000001
1765406161714,2025-12-10 22:36,200,0.919779,0.9023,4.5069729999999995,1.0,4.5069729999999995,4.5069729999999995
1765440837299,2025-12-11 08:13,200,0.9550695,0.9473,8.905146,1.0,8.905146,8.905146
1765475512884,2025-12-11 17:51,200,0.9763504999999999,0.9719,6.682873999999999,1.0,6.682873999999999,6.682873999999999
1765510188470,2025-12-12 03:29,200,0.922414,0.9056,5.344520500000001,1.0,5.344520500000001,5.344520500000001
1765544864055,2025-12-12 13:07,200,0.9432745,0.9336,5.8581845,1.0,5.8581845,5.8581845
1765579539640,2025-12-12 22:45,200,0.9241055,0.91,5.4029324999999995,1.0,5.4029324999999995,5.4029324999999995
1765614215225,2025-12-13 08:23,200,0.9315425,0.9211,5.801315999999999,1.0,5.801315999999999,5.801315999999999
1765648890811,2025-12-13 18:01,200,0.9681155,0.9585,4.036647,1.0,4.036647,4.036647
1765683566396,2025-12-14 03:39,200,0.9056184999999999,0.8773,3.984285,1.0,3.984285,1.8409449999999998
1765718241981,2025-12-14 13:17,200,0.9325380000000001,0.9199,9.629729,1.0,9.629729,9.629729
1765752917567,2025-12-14 22:55,200,0.9776355,0.972,11.2845815,1.0,11.2845815,11.2845815
1765787593152,2025-12-15 08:33,200,0.9440169999999999,0.935,7.1633130000000005,1.0,7.1633130000000005,7.1633130000000005
1765822268737,2025-12-15 18:11,200,0.9270609999999999,0.9136,9.081521,1.0,9.081521,9.081521
1765856944322,2025-12-16 03:49,200,0.965903,0.9585,8.893441000000001,1.0,8.893441000000001,8.893441000000001
1765891619908,2025-12-16 13:26,200,0.967091,0.9596,5.869368000000001,1.0,5.869368000000001,5.869368000000001
1765926295493,2025-12-16 23:04,200,0.944875,0.9306,5.853777,1.0,5.853777,5.853777
1765960971078,2025-12-17 08:42,200,0.9394215,0.9319,6.418236500000001,1.0,6.418236500000001,6.418236500000001
1765995646664,2025-12-17 18:20,200,0.828103,0.8129,6.338865000000001,1.0,6.338865000000001,0.0
1766030322249,2025-12-18 03:58,200,0.850468,0.8366,6.2584979999999995,1.0,6.2584979999999995,0.041526999999999994
1766064997834,2025-12-18 13:36,200,0.8231575000000001,0.8057,6.4556025,1.0,6.4556025,0.0
1766099673419,2025-12-18 23:14,200,0.8296549999999999,0.8077,7.318423,1.0,7.318423,0.0
1766134349005,2025-12-19 08:52,200,0.8379445000000001,0.8115,6.0484735,1.0,6.0484735,0.1665635
1766169024590,2025-12-19 18:30,199,0.8689979899497486,0.8506,5.462674874371859,1.0,5.462674874371859,0.313686432160804
1766203700175,2025-12-20 04:08,199,0.903059798994975,0.8866,4.809202512562814,1.0,4.809202512562814,2.369111557788945
1766238375761,2025-12-20 13:46,198,0.9589459595959597,0.9515,4.969104545454546,1.0,4.969104545454546,4.969104545454546
